"Gene","Expression"
"UBE2G1",1019.7655
"UBE2G2",1588.3864
"UBE2H",1206.0302
"UBE2I",957.6773
"UBE2J1",1090.7873
"UBE2J2",667.7834
"UBE2K",2971.3009
"UBE2L3",2529.0899
"UBE2L6",975.0977
"UBE2MP1",214.852
"UBE2M",1782.6912
"UBE2NL",11.1669
"UBE2N",2832.8308
"UBE2O",2673.3668
"UBE2Q1",1753.6572
"UBE2Q2P1",8.9336
"UBE2Q2",814.2937
"UBE2QL1",3063.7633
"UBE2R2",1782.6912
"UBE2S",221.5522
"UBE2T",153.2105
"UBE2U",0
"UBE2V1",3148.632
"UBE2V2",1582.1329
"UBE2W",733.445
"UBE2Z",2305.751
"UBE3A",1870.4232
"UBE3B",1286.8788
"UBE3C",1617.4204
"UBE4A",2144.0536
"UBE4B",1570.9659
"UBFD1",1826.4657
"UBIAD1",269.7934
"UBL3",3045.4495
"UBL4A",1521.8314
"UBL4B",4.4668
"UBL5",1510.2178
"UBL7",1395.4216
"UBLCP1",1036.2926
"UBN1",936.6834
"UBN2",570.4076
"UBOX5",390.8029
"UBP1",1508.431
"UBQLN1",4508.7661
"UBQLN2",2780.5695
"UBQLN3",0
"UBQLN4",2209.2686
"UBQLNL",3.1267
"UBR1",859.4082
"UBR2",439.531
"UBR3",2271.3568
"UBR4",4189.3914
"UBR5",1637.5209
"UBR7",1415.0754
"UBTD1",247.9062
"UBTD2",326.5215
"UBTFL1",0
"UBTF",2394.1932
"UBXN10",244.7795
"UBXN11",474.8185
"UBXN1",1482.5237
"UBXN2A",154.1039
"UBXN2B",1097.0408
"UBXN4",1766.1642
"UBXN6",2625.5723
"UBXN7",310.8878
"UBXN8",174.2044
"UCA1",0
"UCHL1",19201.34
"UCHL3",130.8766
"UCHL5",581.7666
"UCK1",1071.1334
"UCK2",150.0838
"UCKL1AS",9.8805
"UCKL1",394.8632
"UCMA",0
"UCN2",0
"UCN3",0
"UCN",14.2937
"UCP1",0
"UCP2",99.6092
"UCP3",22.7806
"UEVLD",156.7839
"UFC1",1540.5918
"UFD1L",567.2674
"UFM1",1549.9721
"UFSP1",18.3138
"UFSP2",517.5656
"UGCG",208.5985
"UGDH",175.9911
"UGGT1",878.6153
"UGGT2",222.4456
"UGP2",3778.4478
"UGT1A10",0
"UGT1A1",0
"UGT1A3",0
"UGT1A4",0
"UGT1A5",0
"UGT1A6",0
"UGT1A7",0
"UGT1A8",0
"UGT1A9",0
"UGT2A1",0
"UGT2A3",0
"UGT2B10",0
"UGT2B11",0
"UGT2B15",0
"UGT2B28",0
"UGT2B4",0
"UGT2B7",0
"UGT3A1",0
"UGT3A2",1.34
"UGT8",937.1301
"UHMK1",438.191
"UHRF1BP1L",1236.4042
"UHRF1BP1",552.9872
"UHRF1",169.7376
"UHRF2",454.2714
"UIMC1",256.3931
"ULBP1",1.7867
"ULBP2",16.0804
"ULBP3",15.187
"ULK1",2281.6304
"ULK2",1497.2641
"ULK3",1357.9006
"ULK4",44.2211
"UMODL1",8.9827
"UMOD",0
"UMPS",157.2306
"UNC119B",1067.56
"UNC119",795.5332
"UNC13A",8817.4204
"UNC13B",1354.7739
"UNC13C",1425.349
"UNC13D",88.4422
"UNC45A",768.7326
"UNC45B",0
"UNC50",600.7817
"UNC5A",2806.4768
"UNC5B",1125.1815
"UNC5CL",29.5165
"UNC5C",110.7761
"UNC5D",471.6918
"UNC80",3434.5059
"UNC93A",0
"UNC93B1",101.3959
"UNCX",0
"UNG",552.5405
"UNKL",665.5634
"UNK",519.4863
"UOX",9.3802
"UPB1",3.5734
"UPF0639",27.694
"UPF1",2231.6025
"UPF2",984.4779
"UPF3A",776.7728
"UPF3B",387.7164
"UPK1A",0.8934
"UPK1B",0.4467
"UPK2",14.7404
"UPK3A",4.4668
"UPK3BL",120.3037
"UPK3B",0.4467
"UPP1",180.4578
"UPP2",29.4807
"UPRT",301.9542
"UQCC",1414.182
"UQCR10",1490.5639
"UQCR11",1340.9269
"UQCRB",3997.7666
"UQCRC1",3931.2116
"UQCRC2",4588.7214
"UQCRFS1",2049.8046
"UQCRHL",507.426
"UQCRH",2099.8325
"UQCRQ",1167.6159
"URB1",985.4964
"URB2",180.9045
"URGCP",1722.3897
"URM1",833.5008
"UROC1",4.9135
"UROD",1421.3289
"UROS",1528.9782
"USE1",449.8046
"USF1",900.9492
"USF2",2705.5276
"USH1C",508.3194
"USH1G",3.1267
"USH2A",7.1468
"USHBP1",99.6092
"USMG5",871.0218
"USO1",1262.3116
"USP10",1352.0938
"USP11",10342.8252
"USP12",473.4785
"USP13",444.4444
"USP14",1448.1295
"USP15",634.2825
"USP16",883.0821
"USP17L2",0
"USP17L6P",0
"USP17",0
"USP18",83.5288
"USP19",1516.9179
"USP1",607.9285
"USP20",1648.2412
"USP21",447.5712
"USP22",9028.2524
"USP24",1197.9899
"USP25",853.6013
"USP26",0
"USP27X",468.565
"USP28",279.6203
"USP29",0
"USP2",894.6957
"USP30",680.2903
"USP31",1257.3981
"USP32",2092.6857
"USP33",2403.5734
"USP34",2667.1133
"USP35",520.3797
"USP36",791.5131
"USP37",288.5539
"USP38",448.4645
"USP39",608.3752
"USP3",151.4193
"USP40",517.6996
"USP42",258.1798
"USP43",298.3808
"USP44",12.0603
"USP45",194.7515
"USP46",2621.9989
"USP47",2445.1145
"USP48",1045.6728
"USP49",29.9274
"USP4",1227.9174
"USP50",0
"USP51",70.1284
"USP53",370.7426
"USP54",2779.2295
"USP5",4016.9738
"USP6NL",301.0609
"USP6",84.8688
"USP7",2922.6131
"USP8",1124.9537
"USP9X",3460.8599
"USP9Y",0.4467
"USPL1",503.4059
"UST",419.8772
"UTF1",0.4467
"UTP11L",389.0564
"UTP14A",284.0871
"UTP14C",910.7761
"UTP15",112.1161
"UTP18",500.2792
"UTP20",245.2261
"UTP23",280.067
"UTP3",574.4277
"UTP6",354.6622
"UTRN",1257.3981
"UTS2D",3.1267
"UTS2R",6.7002
"UTS2",0
"UTY",0.8934
"UVRAG",648.5762
"UXS1",660.6365
"UXT",294.2892
"VAC14",1148.4087
"VAMP1",5560.2323
"VAMP2",18852.038
"VAMP3",1378.4478
"VAMP4",1034.0592
"VAMP5",187.158
"VAMP7",914.7962
"VAMP8",51.368
"VANGL1",62.9816
"VANGL2",913.0095
"VAPA",4463.6516
"VAPB",1629.9274
"VARS2",935.7901
"VARS",1290.8989
"VASH1",1090.2736
"VASH2",56.7281
"VASN",135.7901
"VASP",207.2585
"VAT1L",1545.952
"VAT1",1282.8587
"VAV1",41.0944
"VAV2",565.0475
"VAV3",60.7482
"VAX1",29.0341
"VAX2",40.6477
"VBP1",1376.2144
"VCAM1",85.3155
"VCAN",1421.3289
"VCL",639.6427
"VCPIP1",712.4511
"VCP",5251.5913
"VCX2",0
"VCX3A",0.4467
"VCX3B",0.4467
"VCX",0
"VCY",0
"VDAC1",5098.3808
"VDAC2",1414.182
"VDAC3",2852.9313
"VDR",14.7404
"VEGFA",416.7504
"VEGFB",984.9246
"VEGFC",16.5271
"VENTXP1",0
"VENTXP7",0
"VENTX",2.2334
"VEPH1",89.7822
"VEZF1",868.7884
"VEZT",1295.3657
"VGF",647.2362
"VGLL1",0
"VGLL2",1.7867
"VGLL3",17.8671
"VGLL4",1183.6159
"VHLL",0.4467
"VHL",777.2194
"VIL1",0
"VILL",264.88
"VIM",2369.8671
"VIPAR",471.2451
"VIPR1",547.1803
"VIPR2",662.9637
"VIP",284.5338
"VIT",18.7605
"VKORC1L1",1275.7119
"VKORC1",443.5511
"VLDLR",403.3501
"VMA21",1384.2546
"VMAC",34.3942
"VMO1",16.9738
"VN1R1",28.5874
"VN1R2",0.8934
"VN1R4",0
"VN1R5",0
"VNN1",4.9135
"VNN2",11.6136
"VNN3",7.1468
"VOPP1",1144.3886
"VPRBP",537.3311
"VPREB1",0
"VPREB3",4.4668
"VPS11",1613.4003
"VPS13A",731.2116
"VPS13B",839.3076
"VPS13C",1094.3607
"VPS13D",4063.4283
"VPS16",905.416
"VPS18",1024.679
"VPS24",2948.976
"VPS25",565.4941
"VPS26A",1035.3992
"VPS26B",3313.4562
"VPS28",1815.2987
"VPS29",980.0112
"VPS33A",702.3875
"VPS33B",620.4355
"VPS35",3516.2479
"VPS36",1495.9241
"VPS37A",617.3713
"VPS37B",616.8621
"VPS37C",369.4026
"VPS37D",177.3311
"VPS39",3356.7839
"VPS41",2690.7873
"VPS45",1093.0207
"VPS4A",3577.4428
"VPS4B",887.9955
"VPS52",1688.8889
"VPS53",2169.0676
"VPS54",258.1798
"VPS72",963.9308
"VPS8",1180.5695
"VRK1",137.1301
"VRK2",53.1904
"VRK3",456.9514
"VSIG10L",77.7219
"VSIG10",178.6711
"VSIG1",6.2535
"VSIG2",19.2071
"VSIG4",228.2524
"VSIG8",0.4467
"VSNL1",17347.627
"VSTM1",1.34
"VSTM2A",1762.4657
"VSTM2B",493.579
"VSTM2L",2616.6387
"VSX1",16.5271
"VSX2",5.8068
"VTA1",1249.8046
"VTCN1",1.7867
"VTI1A",360.469
"VTI1B",1488.8755
"VTN",30.8208
"VTRNA1-1",0
"VTRNA1-2",0
"VTRNA1-3",0
"VWA1",580.2345
"VWA2",38.861
"VWA3A",100.5025
"VWA3B",9.8269
"VWA5A",470.7984
"VWA5B1",0.8934
"VWA5B2",915.2429
"VWC2L",14.2937
"VWC2",74.5952
"VWCE",102.7359
"VWDE",8.0402
"VWF",1627.2473
"WAC",3758.794
"WAPAL",710.6644
"WARS2",129.0899
"WARS",2051.1446
"WASF1",5104.6343
"WASF2",1391.4015
"WASF3",4677.6103
"WASH2P",433.2775
"WASH3P",410.4969
"WASH5P",167.9509
"WASH7P",1256.9514
"WASL",2589.8381
"WAS",65.6616
"WBP11P1",15.6337
"WBP11",1904.1876
"WBP1",1436.6678
"WBP2NL",14.7404
"WBP2",10963.7074
"WBP4",593.1882
"WBP5",521.7197
"WBSCR16",465.4383
"WBSCR17",3137.4651
"WBSCR22",711.6337
"WBSCR26",0
"WBSCR27",4.0201
"WBSCR28",0.8934
"WDFY1",852.2613
"WDFY2",177.7778
"WDFY3",3211.6136
"WDFY4",28.5874
"WDHD1",62.9816
"WDR11",753.9922
"WDR12",317.1413
"WDR13",1996.2032
"WDR16",56.2814
"WDR17",964.3774
"WDR18",462.3116
"WDR19",580.2345
"WDR1",2316.0246
"WDR20",423.4506
"WDR24",435.9576
"WDR25",254.6064
"WDR26",1920.7147
"WDR27",125.0698
"WDR31",92.4623
"WDR33",921.0497
"WDR34",407.3702
"WDR35",496.2591
"WDR36",449.3579
"WDR37",1486.9905
"WDR38",0.4467
"WDR3",348.8554
"WDR41",582.4679
"WDR43",359.129
"WDR44",462.3116
"WDR45L",2307.091
"WDR45",999.5533
"WDR46",577.5544
"WDR47",3422.4456
"WDR48",1622.3339
"WDR49",51.8146
"WDR4",105.8626
"WDR52",171.0776
"WDR53",93.3557
"WDR54",340.3685
"WDR55",278.057
"WDR59",779.4528
"WDR5B",301.0609
"WDR5",847.7945
"WDR60",565.9408
"WDR61",784.3663
"WDR62",33.0542
"WDR63",3.5734
"WDR64",0.8934
"WDR65",12.0603
"WDR66",56.2814
"WDR67",93.8023
"WDR69",34.3942
"WDR6",3042.4612
"WDR70",280.9604
"WDR72",0.8934
"WDR73",219.3099
"WDR74",455.1647
"WDR75",463.6516
"WDR76",69.2351
"WDR77",442.6577
"WDR78",32.6075
"WDR7",2571.0776
"WDR81",641.876
"WDR82",4303.7409
"WDR83",328.335
"WDR85",421.2172
"WDR86",103.1826
"WDR87",7.5935
"WDR88",10.2736
"WDR89",189.3914
"WDR8",306.8677
"WDR90",170.1843
"WDR91",587.3814
"WDR92",181.7979
"WDR93",5.3601
"WDSUB1",157.6773
"WDTC1",2070.7984
"WDYHV1",253.713
"WEE1",47.3479
"WEE2",0.9336
"WFDC10A",0.8934
"WFDC10B",0.8934
"WFDC11",0
"WFDC12",0
"WFDC13",0
"WFDC1",208.1519
"WFDC2",62.5349
"WFDC3",0
"WFDC5",0
"WFDC6",0
"WFDC8",0
"WFDC9",0
"WFIKKN1",71.0218
"WFIKKN2",36.1809
"WFS1",2527.3032
"WHAMML1",125.9631
"WHAMML2",63.4283
"WHAMM",303.7409
"WHSC1L1",1410.6086
"WHSC1",1921.1614
"WHSC2",571.7476
"WIBG",286.3205
"WIF1",432.8308
"WIPF1",749.9721
"WIPF2",2341.9319
"WIPF3",164.8241
"WIPI1",194.3049
"WIPI2",2344.6119
"WISP1",11.1669
"WISP2",10.2736
"WISP3",0.4467
"WIT1",0.4467
"WIZ",1288.2189
"WLS",2538.0235
"WNK1",5224.3439
"WNK2",2677.4539
"WNK3",74.5952
"WNK4",7.9955
"WNT10A",34.8409
"WNT10B",554.7739
"WNT11",4.0201
"WNT16",17.4204
"WNT1",4.9135
"WNT2B",58.9615
"WNT2",35.7342
"WNT3A",0
"WNT3",49.5812
"WNT4",33.5008
"WNT5A",152.3171
"WNT5B",142.0436
"WNT6",6.7002
"WNT7A",183.1379
"WNT7B",407.3702
"WNT8A",1.34
"WNT8B",1.34
"WNT9A",5.3601
"WNT9B",12.0603
"WRAP53",164.8241
"WRB",1507.5377
"WRNIP1",1013.0653
"WRN",136.6834
"WSB1",1964.0424
"WSB2",5213.6237
"WSCD1",1145.282
"WSCD2",1055.9464
"WT1",3.5734
"WTAP",1035.3992
"WTIP",67.895
"WWC1",1545.5053
"WWC2",313.1212
"WWC3",459.6315
"WWOX",624.0089
"WWP1",883.0821
"WWP2",1422.2222
"WWTR1",100.5516
"XAB2",1049.6929
"XAF1",186.7113
"XAGE1D",0
"XAGE2",0
"XAGE3",0
"XAGE5",0
"XBP1",510.1061
"XCL1",0
"XCL2",0
"XCR1",0
"XDH",0
"XG",0.4467
"XIAP",1380.6812
"XIRP1",10.7203
"XIRP2",0
"XIST",11086.6332
"XKR3",0
"XKR4",66.1083
"XKR5",1.34
"XKR6",7.1468
"XKR7",51.8146
"XKR8",113.0095
"XKR9",13.4003
"XKRX",0.8934
"XKRY2",0
"XKRY",0
"XK",494.0257
"XPA",262.6466
"XPC",823.6739
"XPNPEP1",882.6354
"XPNPEP2",1.34
"XPNPEP3",122.3674
"XPO1",2546.957
"XPO4",494.4724
"XPO5",690.5639
"XPO6",2219.0955
"XPO7",2098.9391
"XPOT",1696.0357
"XPR1",1247.1245
"XRCC1",499.3858
"XRCC2",14.2937
"XRCC3",176.4377
"XRCC4",50.9213
"XRCC5",4059.8548
"XRCC6BP1",69.2351
"XRCC6",4405.5835
"XRN1",359.5757
"XRN2",670.4634
"XRRA1",256.8085
"XYLB",31.7141
"XYLT1",982.6912
"XYLT2",459.1848
"YAF2",675.8236
"YAP1",546.7337
"YARS2",202.3451
"YARS",2875.7119
"YBX1",1209.1569
"YBX2",29.4807
"YDJC",152.7638
"YEATS2",1491.368
"YEATS4",272.4735
"YES1",644.5561
"YIF1A",521.7197
"YIF1B",812.1407
"YIPF1",490.8989
"YIPF2",495.3657
"YIPF3",1892.574
"YIPF4",305.9743
"YIPF5",835.7342
"YIPF6",190.2848
"YIPF7",4.9135
"YJEFN3",527.5578
"YKT6",2010.9436
"YLPM1",2166.8342
"YME1L1",1624.1206
"YOD1",406.8878
"YPEL1",850.5997
"YPEL2",1088.1072
"YPEL3",3044.5561
"YPEL4",1107.761
"YPEL5",3855.7231
"YRDC",265.0899
"YSK4",2.2334
"YTHDC1",1411.0553
"YTHDC2",811.1669
"YTHDF1",1229.2574
"YTHDF2",1222.5572
"YTHDF3",1199.33
"YWHAB",15400.5583
"YWHAE",19133.445
"YWHAG",27608.7102
"YWHAH",21546.8453
"YWHAQ",7562.7024
"YWHAZ",19144.1653
"YY1AP1",1658.9615
"YY1",549.8604
"YY2",12.2032
"ZACN",2.1039
"ZADH2",1511.5578
"ZAK",377.8894
"ZAN",0
"ZAP70",15.6337
"ZAR1L",0.8934
"ZAR1",0
"ZBBX",67.0017
"ZBED1",838.4143
"ZBED2",0
"ZBED3",50.0279
"ZBED4",295.254
"ZBED5",826.8007
"ZBP1",2.6801
"ZBTB10",229.5924
"ZBTB11",801.7867
"ZBTB12",107.6494
"ZBTB16",702.6242
"ZBTB17",498.0458
"ZBTB1",569.3579
"ZBTB20",17.4204
"ZBTB22",700.3908
"ZBTB24",318.4813
"ZBTB25",77.8961
"ZBTB26",68.3417
"ZBTB2",238.526
"ZBTB32",1.7867
"ZBTB33",728.0849
"ZBTB34",265.3266
"ZBTB37",29.4807
"ZBTB38",1643.3277
"ZBTB39",167.9509
"ZBTB3",80.402
"ZBTB40",572.641
"ZBTB41",760.2457
"ZBTB42",28.1407
"ZBTB43",565.9408
"ZBTB44",1135.9017
"ZBTB45",340.3685
"ZBTB46",251.9263
"ZBTB47",2136.9068
"ZBTB48",246.5662
"ZBTB49",95.1424
"ZBTB4",4443.9978
"ZBTB5",286.3205
"ZBTB6",297.9341
"ZBTB7A",1753.2105
"ZBTB7B",301.9542
"ZBTB7C",234.9525
"ZBTB8A",159.9107
"ZBTB8B",14.2937
"ZBTB8OS",114.7962
"ZBTB9",187.6047
"ZC3H10",104.5226
"ZC3H11A",2152.0938
"ZC3H12A",28.5874
"ZC3H12B",473.4785
"ZC3H12C",403.3501
"ZC3H12D",9.3802
"ZC3H13",2014.9637
"ZC3H14",994.7515
"ZC3H15",1767.9509
"ZC3H18",828.1407
"ZC3H3",419.4305
"ZC3H4",767.3925
"ZC3H6",513.2328
"ZC3H7A",801.34
"ZC3H7B",4473.0318
"ZC3H8",108.9894
"ZC3HAV1L",5.8068
"ZC3HAV1",422.5572
"ZC3HC1",292.574
"ZC4H2",412.7303
"ZCCHC10",214.4054
"ZCCHC11",391.7365
"ZCCHC12",868.3417
"ZCCHC13",0
"ZCCHC14",1063.9866
"ZCCHC16",10.7203
"ZCCHC17",1395.4216
"ZCCHC18",206.3652
"ZCCHC24",2833.7242
"ZCCHC2",471.1379
"ZCCHC3",460.0782
"ZCCHC4",86.2088
"ZCCHC5",0.8934
"ZCCHC6",323.3948
"ZCCHC7",216.1921
"ZCCHC8",169.2909
"ZCCHC9",116.1362
"ZCRB1",984.9246
"ZCWPW1",104.0759
"ZCWPW2",12.0603
"ZDBF2",874.1485
"ZDHHC11",128.6432
"ZDHHC12",91.1223
"ZDHHC13",282.3004
"ZDHHC14",612.3953
"ZDHHC15",217.0854
"ZDHHC16",443.1044
"ZDHHC17",2254.383
"ZDHHC18",340.3685
"ZDHHC19",1.7867
"ZDHHC1",118.8163
"ZDHHC20",168.3975
"ZDHHC21",393.9698
"ZDHHC22",3411.2786
"ZDHHC23",464.5449
"ZDHHC24",179.5645
"ZDHHC2",725.4048
"ZDHHC3",1195.3099
"ZDHHC4",645.0028
"ZDHHC5",967.0575
"ZDHHC6",404.2434
"ZDHHC7",850.0279
"ZDHHC8P1",406.0302
"ZDHHC8",927.7499
"ZDHHC9",1288.2189
"ZEB1",2105.7242
"ZEB2",2864.9916
"ZER1",4588.7214
"ZFAND1",366.2758
"ZFAND2A",558.3473
"ZFAND2B",551.6471
"ZFAND3",1704.9693
"ZFAND5",5920.7147
"ZFAND6",716.9179
"ZFATAS",0.536
"ZFAT",166.5215
"ZFC3H1",561.474
"ZFHX3",314.4299
"ZFHX4",451.5913
"ZFP106",3044.1094
"ZFP112",110.3294
"ZFP14",271.5801
"ZFP161",337.6884
"ZFP1",631.6025
"ZFP28",355.5556
"ZFP2",115.6896
"ZFP30",239.866
"ZFP36L1",1693.8023
"ZFP36L2",643.6628
"ZFP36",1313.6795
"ZFP37",96.0357
"ZFP3",289.4472
"ZFP41",574.6734
"ZFP42",0
"ZFP57",27.2473
"ZFP62",351.5355
"ZFP64",342.1552
"ZFP82",126.4098
"ZFP90",964.8241
"ZFP91-CNTF",0
"ZFP91",2059.1848
"ZFP92",15.6337
"ZFPL1",439.0843
"ZFPM1",65.6616
"ZFPM2",454.718
"ZFR2",389.0564
"ZFR",3447.0128
"ZFX",476.6052
"ZFYVE16",1293.579
"ZFYVE19",428.8107
"ZFYVE1",840.6477
"ZFYVE20",2441.0944
"ZFYVE21",1642.8811
"ZFYVE26",518.593
"ZFYVE27",1747.4037
"ZFYVE28",848.6879
"ZFYVE9",2090.0056
"ZFY",0
"ZG16B",0
"ZG16",0
"ZGLP1",59.9844
"ZGPAT",569.081
"ZHX1",1232.8308
"ZHX2",798.2133
"ZHX3",2942.2669
"ZIC1",245.6728
"ZIC2",144.2769
"ZIC3",25.014
"ZIC4",78.6153
"ZIC5",53.6013
"ZIK1",83.9754
"ZIM2",53.4137
"ZIM3",0
"ZKSCAN1",1164.9358
"ZKSCAN2",271.1334
"ZKSCAN3",54.048
"ZKSCAN4",70.5751
"ZKSCAN5",444.4444
"ZMAT1",691.0106
"ZMAT2",2615.2987
"ZMAT3",347.962
"ZMAT4",431.9375
"ZMAT5",243.7119
"ZMIZ1",3971.8593
"ZMIZ2",3498.8275
"ZMPSTE24",825.014
"ZMYM1",85.7621
"ZMYM2",1499.9442
"ZMYM3",1799.665
"ZMYM4",1272.1385
"ZMYM5",207.7052
"ZMYM6",420.3551
"ZMYND10",32.1608
"ZMYND11",3388.9447
"ZMYND12",57.6214
"ZMYND15",26.8007
"ZMYND17",67.0017
"ZMYND19",347.5154
"ZMYND8",1373.5343
"ZNF100",166.6108
"ZNF101",33.5008
"ZNF107",110.7761
"ZNF10",207.7052
"ZNF114",14.2937
"ZNF117",421.6013
"ZNF121",21.4405
"ZNF124",41.0944
"ZNF12",496.2591
"ZNF131",483.3054
"ZNF132",130.4299
"ZNF133",316.6946
"ZNF134",217.6348
"ZNF135",135.7901
"ZNF136",197.8783
"ZNF137",16.9738
"ZNF138",244.7795
"ZNF140",225.1256
"ZNF141",45.5611
"ZNF142",767.2808
"ZNF143",194.7515
"ZNF146",1177.8894
"ZNF148",915.2429
"ZNF14",173.7577
"ZNF154",168.3975
"ZNF155",123.5824
"ZNF157",9.3802
"ZNF160",480.6253
"ZNF165",20.2434
"ZNF167",72.8085
"ZNF169",211.2786
"ZNF16",142.0436
"ZNF174",253.713
"ZNF175",163.4841
"ZNF177",146.3719
"ZNF17",113.9028
"ZNF180",129.5366
"ZNF181",320.7147
"ZNF182",174.0436
"ZNF184",375.2094
"ZNF185",150.9771
"ZNF187",353.3222
"ZNF189",636.5159
"ZNF18",163.4841
"ZNF192",326.0748
"ZNF193",113.4562
"ZNF195",333.6683
"ZNF197",369.8492
"ZNF19",42.5684
"ZNF200",95.5891
"ZNF202",201.4517
"ZNF204P",1039.4193
"ZNF205",185.2909
"ZNF207",1737.1301
"ZNF208",27.694
"ZNF20",47.8481
"ZNF211",225.0229
"ZNF212",255.4997
"ZNF213",673.1435
"ZNF214",43.3277
"ZNF215",28.5874
"ZNF217",86.6555
"ZNF219",457.3981
"ZNF221",34.8409
"ZNF222",82.1887
"ZNF223",144.2769
"ZNF224",154.4076
"ZNF225",71.9151
"ZNF226",322.5014
"ZNF227",284.5338
"ZNF229",117.0296
"ZNF22",484.3328
"ZNF230",79.062
"ZNF232",138.4701
"ZNF233",122.3897
"ZNF234",115.2429
"ZNF235",76.8286
"ZNF236",352.8755
"ZNF238",3041.876
"ZNF239",101.3959
"ZNF23",469.3244
"ZNF248",853.6013
"ZNF24",1723.7298
"ZNF250",268.2479
"ZNF251",342.1552
"ZNF252",498.9391
"ZNF253",168.3975
"ZNF254",258.7292
"ZNF256",66.555
"ZNF257",12.9537
"ZNF259",387.2697
"ZNF25",2006.0302
"ZNF260",458.7381
"ZNF263",601.3758
"ZNF264",406.4768
"ZNF266",314.4612
"ZNF267",169.2909
"ZNF268",190.7314
"ZNF26",185.3713
"ZNF271",715.1312
"ZNF273",237.1859
"ZNF274",232.2725
"ZNF275",935.3434
"ZNF276",721.0452
"ZNF277",255.4997
"ZNF280A",0
"ZNF280B",238.9726
"ZNF280C",74.1485
"ZNF280D",667.3143
"ZNF281",327.4149
"ZNF282",477.9453
"ZNF283",50.9213
"ZNF284",25.4606
"ZNF285",96.4824
"ZNF286A",239.4193
"ZNF286B",64.3216
"ZNF287",239.866
"ZNF28",109.8827
"ZNF292",971.971
"ZNF295",324.2881
"ZNF296",15.6337
"ZNF2",91.569
"ZNF300",98.2691
"ZNF302",1002.3451
"ZNF304",289.4472
"ZNF30",145.1703
"ZNF311",37.5209
"ZNF317",544.947
"ZNF318",827.2473
"ZNF319",339.0285
"ZNF320",266.22
"ZNF321",4.4668
"ZNF322A",467.6717
"ZNF322B",14.2937
"ZNF323",259.9665
"ZNF324B",161.6974
"ZNF324",310.4411
"ZNF326",354.6622
"ZNF329",388.6097
"ZNF32",734.785
"ZNF330",290.7873
"ZNF331",636.0692
"ZNF333",282.3004
"ZNF334",248.7996
"ZNF335",629.3691
"ZNF337",484.4712
"ZNF33A",825.014
"ZNF33B",476.6052
"ZNF341",157.2306
"ZNF343",165.2708
"ZNF345",46.4545
"ZNF346",375.2094
"ZNF347",70.1284
"ZNF34",169.7376
"ZNF350",104.0759
"ZNF354A",217.9788
"ZNF354B",76.8286
"ZNF354C",56.7281
"ZNF358",1724.6231
"ZNF35",91.1223
"ZNF362",698.1575
"ZNF365",3997.7666
"ZNF366",18.7605
"ZNF367",41.9877
"ZNF37A",418.5371
"ZNF37B",745.5053
"ZNF382",129.9832
"ZNF383",61.1949
"ZNF384",883.9754
"ZNF385A",2440.6477
"ZNF385B",612.842
"ZNF385D",135.3434
"ZNF389",34.3942
"ZNF391",59.4082
"ZNF394",175.0977
"ZNF395",748.2568
"ZNF396",34.8409
"ZNF397OS",382.2267
"ZNF397",270.3696
"ZNF398",388.163
"ZNF3",411.2473
"ZNF404",135.7901
"ZNF407",321.1614
"ZNF408",258.6265
"ZNF410",537.148
"ZNF414",206.8118
"ZNF415",417.1971
"ZNF416",83.0821
"ZNF417",152.7638
"ZNF418",113.9028
"ZNF419",145.617
"ZNF41",300.1675
"ZNF420",170.6309
"ZNF423",515.9129
"ZNF425",263.0932
"ZNF426",96.4824
"ZNF428",1134.0257
"ZNF429",125.9631
"ZNF430",107.2027
"ZNF431",59.8548
"ZNF432",63.4283
"ZNF433",59.8548
"ZNF434",253.2663
"ZNF436",572.6231
"ZNF438",166.6108
"ZNF439",140.2568
"ZNF43",249.6929
"ZNF440",126.8565
"ZNF441",234.0592
"ZNF442",19.2071
"ZNF443",53.6013
"ZNF444",595.8682
"ZNF445",772.306
"ZNF446",215.598
"ZNF449",157.0653
"ZNF44",115.3009
"ZNF451",567.053
"ZNF454",46.0078
"ZNF45",167.5042
"ZNF460",33.9475
"ZNF461",115.2429
"ZNF462",354.2155
"ZNF467",71.9151
"ZNF468",71.9151
"ZNF469",195.1982
"ZNF470",309.1011
"ZNF471",262.6466
"ZNF473",132.6633
"ZNF474",1.34
"ZNF479",0
"ZNF480",127.7499
"ZNF483",167.5042
"ZNF484",91.569
"ZNF485",26.8007
"ZNF486",19.6538
"ZNF487",50.0279
"ZNF488",692.7973
"ZNF48",398.8833
"ZNF490",195.1982
"ZNF491",25.4606
"ZNF492",6.2535
"ZNF493",272.9202
"ZNF496",260.8599
"ZNF497",109.2976
"ZNF498",258.6265
"ZNF500",271.5801
"ZNF501",82.1887
"ZNF502",125.0698
"ZNF503",160.804
"ZNF506",326.0748
"ZNF507",406.9235
"ZNF510",530.6533
"ZNF511",238.9726
"ZNF512B",1225.6304
"ZNF512",1093.4673
"ZNF513",458.2915
"ZNF514",176.8844
"ZNF516",231.3791
"ZNF517",478.392
"ZNF518A",379.2295
"ZNF518B",319.8213
"ZNF519",134.0034
"ZNF521",484.6454
"ZNF524",105.8626
"ZNF525",71.9151
"ZNF526",161.6974
"ZNF527",130.8766
"ZNF528",136.2367
"ZNF529",518.593
"ZNF530",29.6549
"ZNF532",1850.5863
"ZNF534",25.9073
